id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time
1758,RS,50,5,3,10,60,2,5698,"0,02526712418"
1759,SAA,50,5,3,10,60,2,1429,"0,01473069191"
1760,HS,50,5,3,10,60,2,1121,"0,0050098896"
1761,RS,50,5,3,10,60,2,3461,"0,0300321579"
1762,SAA,50,5,3,10,60,2,2541,"0,01512551308"
1763,HS,50,5,3,10,60,2,2097,"0,01009130478"
1764,RS,50,5,3,10,60,2,9614,"0,0548813343"
1765,SAA,50,5,3,10,60,2,1987,"0,00455904007"
1766,HS,50,5,3,10,60,2,1659,"0,01012349129"
1767,RS,50,5,3,10,60,2,6153,"0,02995181084"
1768,SAA,50,5,3,10,60,2,1742,"0,00972986221"
1769,HS,50,5,3,10,60,2,1340,"0,00505614281"
1770,RS,50,5,3,10,60,2,3413,"0,02502989769"
1771,SAA,50,5,3,10,80,1,2092,"0,01506948471"
1772,HS,50,5,3,10,80,1,1836,"0,00505661964"
1773,RS,50,5,3,10,80,1,10035,"0,05004191399"
1774,SAA,50,5,3,10,80,1,2019,"0,01012921333"
1775,HS,50,5,3,10,80,1,1842,"0,0098669529"
1776,RS,50,5,3,10,80,1,8783,"0,04521989822"
1777,SAA,50,5,3,10,80,1,2814,"0,0102827549"
1778,HS,50,5,3,10,80,1,2269,"0,00506973267"
1779,RS,50,5,3,10,80,1,15166,"0,0898463726"
1780,SAA,50,5,3,10,80,1,1554,"0,01009273529"
1781,HS,50,5,3,10,80,1,1373,"0,0100274086"
1782,RS,50,5,3,10,80,1,7026,"0,07983970642"
1783,SAA,50,5,3,10,80,1,1987,"0,01961994171"
1784,HS,50,5,3,10,80,1,1740,"0,01008081436"
1785,RS,50,5,3,10,80,1,7032,"0,06497812271"
1786,SAA,50,5,3,10,80,1,2028,"0,01040363312"
1787,HS,50,5,3,10,80,1,1873,"0,00555157661"
1788,RS,50,5,3,10,80,1,10352,"0,08970832825"
1789,SAA,50,5,3,10,80,1,1792,"0,01002335548"
1790,HS,50,5,3,10,80,1,1602,"0,00502061844"
1791,RS,50,5,3,10,80,1,13216,"0,07028365135"
1792,SAA,50,5,3,10,80,1,2126,"0,00897574425"
1793,HS,50,5,3,10,80,1,1824,"0,00498604774"
1794,RS,50,5,3,10,80,1,7788,"0,04292368889"
1795,SAA,50,5,3,10,80,1,2386,"0,00997209549"
1796,HS,50,5,3,10,80,1,2082,"0,00598311424"
1797,RS,50,5,3,10,80,1,20939,"0,1109256744"
1798,SAA,50,5,3,10,80,1,2519,"0,00997328758"
1799,HS,50,5,3,10,80,1,2127,"0,00598549843"
1800,RS,50,5,3,10,80,1,9971,"0,04811191559"
1801,SAA,50,5,3,10,80,2,2235,"0,009973526"
1802,HS,50,5,3,10,80,2,1725,"0,00549292564"
1803,RS,50,5,3,10,80,2,8239,"0,07184290886"
1804,SAA,50,5,3,10,80,2,1486,"0,00997519493"
1805,HS,50,5,3,10,80,2,1206,"0,00694513321"
1806,RS,50,5,3,10,80,2,3816,"0,0179541111"
1807,SAA,50,5,3,10,80,2,2349,"0,00897836685"
1808,HS,50,5,3,10,80,2,2001,"0,00698137283"
1809,RS,50,5,3,10,80,2,6813,"0,04687428474"
1810,SAA,50,5,3,10,80,2,2403,"0,01196813583"
1811,HS,50,5,3,10,80,2,1941,"0,00599169731"
1812,RS,50,5,3,10,80,2,3887,"0,02090454102"
1813,SAA,50,5,3,10,80,2,2226,"0,01100873947"
1814,HS,50,5,3,10,80,2,1966,"0,00797843933"
1815,RS,50,5,3,10,80,2,11178,"0,08021759987"
1816,SAA,50,5,3,10,80,2,1928,"0,01001477242"
1817,HS,50,5,3,10,80,2,1815,"0,00507736206"
1818,RS,50,5,3,10,80,2,5526,"0,02995562553"
1819,SAA,50,5,3,10,80,2,3013,"0,01017141342"
1820,HS,50,5,3,10,80,2,2527,"0,00505852699"
1821,RS,50,5,3,10,80,2,21478,"0,1098453999"
1822,SAA,50,5,3,10,80,2,2564,"0,00987124443"
1823,HS,50,5,3,10,80,2,2224,"0,01006960869"
1824,RS,50,5,3,10,80,2,5438,"0,03979468346"
1825,SAA,50,5,3,10,80,2,1915,"0,00801491737"
1826,HS,50,5,3,10,80,2,1667,"0,01003742218"
1827,RS,50,5,3,10,80,2,11835,"0,07545781136"
1828,SAA,50,5,3,10,80,2,2006,"0,01008486748"
1829,HS,50,5,3,10,80,2,1813,"0,01002979279"
1830,RS,50,5,3,10,80,2,9597,"0,04984140396"
1831,SAA,50,5,3,20,0,1,100,0
1832,HS,50,5,3,20,0,1,52,0
1833,RS,50,5,3,20,0,1,52,0
1834,SAA,50,5,3,20,0,1,107,0
1835,HS,50,5,3,20,0,1,52,0
1836,RS,50,5,3,20,0,1,52,0
1837,SAA,50,5,3,20,0,1,85,"0,00994706154"
1838,HS,50,5,3,20,0,1,52,0
1839,RS,50,5,3,20,0,1,52,0
1840,SAA,50,5,3,20,0,1,99,0
1841,HS,50,5,3,20,0,1,52,0
1842,RS,50,5,3,20,0,1,52,0
1843,SAA,50,5,3,20,0,1,94,0
1844,HS,50,5,3,20,0,1,52,0
1845,RS,50,5,3,20,0,1,52,0
1846,SAA,50,5,3,20,0,1,91,"0,00501084328"
1847,HS,50,5,3,20,0,1,52,"0,00984573364"
1848,RS,50,5,3,20,0,1,52,0
1849,SAA,50,5,3,20,0,1,98,"0,00515127182"
1850,HS,50,5,3,20,0,1,52,0
1851,RS,50,5,3,20,0,1,52,0
1852,SAA,50,5,3,20,0,1,103,0
1853,HS,50,5,3,20,0,1,52,0
1854,RS,50,5,3,20,0,1,52,0
1855,SAA,50,5,3,20,0,1,102,0
1856,HS,50,5,3,20,0,1,52,0
1857,RS,50,5,3,20,0,1,52,0
1858,SAA,50,5,3,20,0,1,97,0
1859,HS,50,5,3,20,0,1,52,0
1860,RS,50,5,3,20,0,1,52,0
1861,SAA,50,5,3,20,0,2,94,0
1862,HS,50,5,3,20,0,2,52,0
1863,RS,50,5,3,20,0,2,52,0
1864,SAA,50,5,3,20,0,2,98,0
1865,HS,50,5,3,20,0,2,52,0
1866,RS,50,5,3,20,0,2,52,0
1867,SAA,50,5,3,20,0,2,101,0
1868,HS,50,5,3,20,0,2,52,"0,00099682808"
1869,RS,50,5,3,20,0,2,52,0
1870,SAA,50,5,3,20,0,2,93,0
1871,HS,50,5,3,20,0,2,52,0
1872,RS,50,5,3,20,0,2,52,0
1873,SAA,50,5,3,20,0,2,102,0
1874,HS,50,5,3,20,0,2,52,0
1875,RS,50,5,3,20,0,2,52,0
1876,SAA,50,5,3,20,0,2,94,0
1877,HS,50,5,3,20,0,2,52,0
1878,RS,50,5,3,20,0,2,52,0
1879,SAA,50,5,3,20,0,2,95,0
1880,HS,50,5,3,20,0,2,52,0
1881,RS,50,5,3,20,0,2,52,0
1882,SAA,50,5,3,20,0,2,90,"0,01558828354"
1883,HS,50,5,3,20,0,2,52,0
1884,RS,50,5,3,20,0,2,52,0
1885,SAA,50,5,3,20,0,2,95,0
1886,HS,50,5,3,20,0,2,52,0
1887,RS,50,5,3,20,0,2,52,0
1888,SAA,50,5,3,20,0,2,103,0
1889,HS,50,5,3,20,0,2,52,0
1890,RS,50,5,3,20,0,2,52,0
1891,SAA,50,5,3,20,100,1,2627,0
1892,HS,50,5,3,20,100,1,2523,0
1893,RS,50,5,3,20,100,1,14514,"0,08527636528"
1894,SAA,50,5,3,20,100,1,2542,"0,0156648159"
1895,HS,50,5,3,20,100,1,2459,0
1896,RS,50,5,3,20,100,1,5229,"0,03125405312"
1897,SAA,50,5,3,20,100,1,2857,"0,01566696167"
1898,HS,50,5,3,20,100,1,2774,"0,02016401291"
1899,RS,50,5,3,20,100,1,14738,"0,07965254784"
1900,SAA,50,5,3,20,100,1,2992,"0,01562976837"
1901,HS,50,5,3,20,100,1,2897,0
1902,RS,50,5,3,20,100,1,12707,"0,08464884758"
1903,SAA,50,5,3,20,100,1,2952,"0,00812339783"
1904,HS,50,5,3,20,100,1,2837,0
1905,RS,50,5,3,20,100,1,21079,"0,1214334965"
1906,SAA,50,5,3,20,100,1,2884,0
1907,HS,50,5,3,20,100,1,2757,"0,01562047005"
1908,RS,50,5,3,20,100,1,9738,"0,06895542145"
1909,SAA,50,5,3,20,100,1,3002,0
1910,HS,50,5,3,20,100,1,2908,"0,01562094688"
1911,RS,50,5,3,20,100,1,16377,"0,09839105606"
1912,SAA,50,5,3,20,100,1,2852,"0,01566243172"
1913,HS,50,5,3,20,100,1,2757,0
1914,RS,50,5,3,20,100,1,16628,"0,08465528488"
1915,SAA,50,5,3,20,100,1,2748,"0,00651144981"
1916,HS,50,5,3,20,100,1,2655,"0,01562190056"
1917,RS,50,5,3,20,100,1,9805,"0,05344438553"
1918,SAA,50,5,3,20,100,1,2886,"0,01558613777"
1919,HS,50,5,3,20,100,1,2789,"0,01562738419"
1920,RS,50,5,3,20,100,1,12696,"0,06899428368"
1921,SAA,50,5,3,20,100,2,2790,"0,01695394516"
1922,HS,50,5,3,20,100,2,2675,"0,00997328758"
1923,RS,50,5,3,20,100,2,17798,"0,1157329083"
1924,SAA,50,5,3,20,100,2,2906,"0,01695466042"
1925,HS,50,5,3,20,100,2,2823,"0,00897598267"
1926,RS,50,5,3,20,100,2,9411,"0,05584979057"
1927,SAA,50,5,3,20,100,2,3049,"0,00997519493"
1928,HS,50,5,3,20,100,2,2942,"0,00897717476"
1929,RS,50,5,3,20,100,2,9376,"0,04088711739"
1930,SAA,50,5,3,20,100,2,2808,"0,01196622849"
1931,HS,50,5,3,20,100,2,2725,"0,00698375702"
1932,RS,50,5,3,20,100,2,19383,"0,1206772327"
1933,SAA,50,5,3,20,100,2,2996,"0,01496124268"
1934,HS,50,5,3,20,100,2,2906,"0,01196837425"
1935,RS,50,5,3,20,100,2,8634,"0,05684924126"
1936,SAA,50,5,3,20,100,2,3069,"0,01296448708"
1937,HS,50,5,3,20,100,2,2960,"0,00801372528"
1938,RS,50,5,3,20,100,2,19468,"0,1217114925"
1939,SAA,50,5,3,20,100,2,2920,"0,0139632225"
1940,HS,50,5,3,20,100,2,2817,"0,01093292236"
1941,RS,50,5,3,20,100,2,12119,"0,07184171677"
1942,SAA,50,5,3,20,100,2,2813,"0,01396226883"
1943,HS,50,5,3,20,100,2,2738,"0,00797128677"
1944,RS,50,5,3,20,100,2,8156,"0,04669117928"
1945,SAA,50,5,3,20,100,2,2791,"0,01400661469"
1946,HS,50,5,3,20,100,2,2669,"0,01560020447"
1947,RS,50,5,3,20,100,2,16615,"0,08465099335"
1948,SAA,50,5,3,20,100,2,2767,"0,00698256493"
1949,HS,50,5,3,20,100,2,2681,"0,00698161125"
1950,RS,50,5,3,20,100,2,11622,"0,06682348251"
1951,SAA,50,5,3,20,20,1,1251,"0,00797581673"
1952,HS,50,5,3,20,20,1,761,"0,00299167633"
1953,RS,50,5,3,20,20,1,1065,"0,004986763"
1954,SAA,50,5,3,20,20,1,561,"0,00395321846"
1955,HS,50,5,3,20,20,1,328,"0,00099778175"
1956,RS,50,5,3,20,20,1,547,"0,00395464897"
1957,SAA,50,5,3,20,20,1,961,"0,00701880455"
1958,HS,50,5,3,20,20,1,628,"0,00598478317"
1959,RS,50,5,3,20,20,1,738,"0,00402927399"
1960,SAA,50,5,3,20,20,1,1111,"0,00698137283"
1961,HS,50,5,3,20,20,1,548,"0,001994133"
1962,RS,50,5,3,20,20,1,543,0
1963,SAA,50,5,3,20,20,1,811,0
1964,HS,50,5,3,20,20,1,425,0
1965,RS,50,5,3,20,20,1,772,0
1966,SAA,50,5,3,20,20,1,1239,0
1967,HS,50,5,3,20,20,1,809,0
1968,RS,50,5,3,20,20,1,2117,"0,0156288147"
1969,SAA,50,5,3,20,20,1,844,0
1970,HS,50,5,3,20,20,1,432,0
1971,RS,50,5,3,20,20,1,495,"0,01562285423"
1972,SAA,50,5,3,20,20,1,961,"0,00698304176"
1973,HS,50,5,3,20,20,1,551,0
1974,RS,50,5,3,20,20,1,861,0
1975,SAA,50,5,3,20,20,1,662,"0,01558637619"
1976,HS,50,5,3,20,20,1,317,0
1977,RS,50,5,3,20,20,1,460,0
1978,SAA,50,5,3,20,20,1,1323,"0,01562213898"
1979,HS,50,5,3,20,20,1,696,0
1980,RS,50,5,3,20,20,1,684,0
1981,SAA,50,5,3,20,20,2,426,0
1982,HS,50,5,3,20,20,2,209,0
1983,RS,50,5,3,20,20,2,307,0
1984,SAA,50,5,3,20,20,2,1111,0
1985,HS,50,5,3,20,20,2,557,0
1986,RS,50,5,3,20,20,2,579,0
1987,SAA,50,5,3,20,20,2,1111,"0,01565122604"
1988,HS,50,5,3,20,20,2,601,"0,01562666893"
1989,RS,50,5,3,20,20,2,1140,0
1990,SAA,50,5,3,20,20,2,1376,"0,01562309265"
1991,HS,50,5,3,20,20,2,767,"0,01566505432"
1992,RS,50,5,3,20,20,2,962,0
1993,SAA,50,5,3,20,20,2,308,0
1994,HS,50,5,3,20,20,2,163,0
1995,RS,50,5,3,20,20,2,317,0
1996,SAA,50,5,3,20,20,2,976,0
1997,HS,50,5,3,20,20,2,678,0
1998,RS,50,5,3,20,20,2,1239,0
1999,SAA,50,5,3,20,20,2,906,"0,01562285423"
2000,HS,50,5,3,20,20,2,409,0
2001,RS,50,5,3,20,20,2,482,"0,01558613777"
2002,SAA,50,5,3,20,20,2,1252,0
2003,HS,50,5,3,20,20,2,679,0
2004,RS,50,5,3,20,20,2,2414,0
2005,SAA,50,5,3,20,20,2,395,0
2006,HS,50,5,3,20,20,2,188,0
2007,RS,50,5,3,20,20,2,192,0
2008,SAA,50,5,3,20,20,2,683,0
2009,HS,50,5,3,20,20,2,324,"0,0011575222"
2010,RS,50,5,3,20,20,2,384,0
2011,SAA,50,5,3,20,40,1,1287,0
2012,HS,50,5,3,20,40,1,953,"0,00800704956"
2013,RS,50,5,3,20,40,1,3031,0
2014,SAA,50,5,3,20,40,1,1174,0
2015,HS,50,5,3,20,40,1,821,0
2016,RS,50,5,3,20,40,1,1568,0
2017,SAA,50,5,3,20,40,1,1861,"0,01562595367"
2018,HS,50,5,3,20,40,1,1304,"0,01566076279"
2019,RS,50,5,3,20,40,1,3584,"0,02216100693"
2020,SAA,50,5,3,20,40,1,708,0
2021,HS,50,5,3,20,40,1,443,0
2022,RS,50,5,3,20,40,1,3581,"0,01565599442"
2023,SAA,50,5,3,20,40,1,941,0
2024,HS,50,5,3,20,40,1,571,0
2025,RS,50,5,3,20,40,1,931,0
2026,SAA,50,5,3,20,40,1,2976,"0,03778672218"
2027,HS,50,5,3,20,40,1,1551,0
2028,RS,50,5,3,20,40,1,2978,"0,01562023163"
2029,SAA,50,5,3,20,40,1,1366,"0,01562690735"
2030,HS,50,5,3,20,40,1,920,0
2031,RS,50,5,3,20,40,1,4302,"0,0312833786"
2032,SAA,50,5,3,20,40,1,1706,"0,01565790176"
2033,HS,50,5,3,20,40,1,1012,0
2034,RS,50,5,3,20,40,1,1539,"0,0156648159"
2035,SAA,50,5,3,20,40,1,1333,0
2036,HS,50,5,3,20,40,1,754,"0,01562309265"
2037,RS,50,5,3,20,40,1,1194,0
2038,SAA,50,5,3,20,40,1,957,0
2039,HS,50,5,3,20,40,1,560,0
2040,RS,50,5,3,20,40,1,846,0
2041,SAA,50,5,3,20,40,2,1178,"0,00650787354"
2042,HS,50,5,3,20,40,2,860,0
2043,RS,50,5,3,20,40,2,2690,"0,01562786102"
2044,SAA,50,5,3,20,40,2,2334,"0,01562356949"
2045,HS,50,5,3,20,40,2,1560,"0,01485443115"
2046,RS,50,5,3,20,40,2,3352,"0,0156621933"
2047,SAA,50,5,3,20,40,2,1666,"0,015583992"
2048,HS,50,5,3,20,40,2,1252,"0,01400566101"
2049,RS,50,5,3,20,40,2,5672,"0,04388093948"
2050,SAA,50,5,3,20,40,2,903,"0,00694894791"
2051,HS,50,5,3,20,40,2,609,"0,00499367714"
2052,RS,50,5,3,20,40,2,1910,"0,00997185707"
2053,SAA,50,5,3,20,40,2,1717,"0,02393436432"
2054,HS,50,5,3,20,40,2,1177,"0,00997257233"
2055,RS,50,5,3,20,40,2,2964,"0,03391122818"
2056,SAA,50,5,3,20,40,2,1383,"0,01098513603"
2057,HS,50,5,3,20,40,2,1031,"0,004986763"
2058,RS,50,5,3,20,40,2,1622,"0,00797820091"
2059,SAA,50,5,3,20,40,2,1101,"0,01396226883"
2060,HS,50,5,3,20,40,2,801,"0,00299072266"
2061,RS,50,5,3,20,40,2,1282,"0,00598168373"
2062,SAA,50,5,3,20,40,2,734,"0,01296567917"
2063,HS,50,5,3,20,40,2,517,"0,00199532509"
2064,RS,50,5,3,20,40,2,956,"0,0059800148"
2065,SAA,50,5,3,20,40,2,917,"0,00498366356"
2066,HS,50,5,3,20,40,2,732,"0,00299167633"
2067,RS,50,5,3,20,40,2,2907,"0,01695299149"
2068,SAA,50,5,3,20,40,2,1081,"0,01296830177"
2069,HS,50,5,3,20,40,2,591,"0,00499033928"
2070,RS,50,5,3,20,40,2,1747,"0,01495885849"
2071,SAA,50,5,3,20,60,1,1379,"0,00997233391"
2072,HS,50,5,3,20,60,1,1163,"0,00498604774"
2073,RS,50,5,3,20,60,1,5892,"0,0428853035"
2074,SAA,50,5,3,20,60,1,1667,"0,01097249985"
2075,HS,50,5,3,20,60,1,1297,"0,00598454475"
2076,RS,50,5,3,20,60,1,4113,"0,01994681358"
2077,SAA,50,5,3,20,60,1,2566,"0,0129635334"
2078,HS,50,5,3,20,60,1,1896,"0,00897526741"
2079,RS,50,5,3,20,60,1,4688,"0,03391718864"
2080,SAA,50,5,3,20,60,1,2234,"0,01890993118"
2081,HS,50,5,3,20,60,1,1890,"0,00598597527"
2082,RS,50,5,3,20,60,1,11317,"0,06187272072"
2083,SAA,50,5,3,20,60,1,2395,"0,0130007267"
2084,HS,50,5,3,20,60,1,1982,"0,00797939301"
2085,RS,50,5,3,20,60,1,4333,"0,02689170837"
2086,SAA,50,5,3,20,60,1,1878,"0,00997304916"
2087,HS,50,5,3,20,60,1,1342,"0,00701832771"
2088,RS,50,5,3,20,60,1,3596,"0,016954422"
2089,SAA,50,5,3,20,60,1,2144,"0,01392841339"
2090,HS,50,5,3,20,60,1,1722,"0,00602293015"
2091,RS,50,5,3,20,60,1,4563,"0,03095412254"
2092,SAA,50,5,3,20,60,1,1492,"0,00901222229"
2093,HS,50,5,3,20,60,1,1191,"0,00502300262"
2094,RS,50,5,3,20,60,1,5395,"0,02596735954"
2095,SAA,50,5,3,20,60,1,2315,"0,01296401024"
2096,HS,50,5,3,20,60,1,1897,"0,00698256493"
2097,RS,50,5,3,20,60,1,6882,"0,04185342789"
2098,SAA,50,5,3,20,60,1,2401,"0,01100111008"
2099,HS,50,5,3,20,60,1,1961,"0,00701594353"
2100,RS,50,5,3,20,60,1,12442,"0,08776307106"
2101,SAA,50,5,3,20,60,2,1722,"0,01093316078"
2102,HS,50,5,3,20,60,2,1419,"0,00598263741"
2103,RS,50,5,3,20,60,2,5372,"0,02593040466"
2104,SAA,50,5,3,20,60,2,1683,"0,00701570511"
2105,HS,50,5,3,20,60,2,1358,"0,00698113441"
2106,RS,50,5,3,20,60,2,7954,"0,05090332031"
2107,SAA,50,5,3,20,60,2,2015,"0,0149564743"
2108,HS,50,5,3,20,60,2,1590,"0,0079741478"
2109,RS,50,5,3,20,60,2,4487,"0,02293896675"
2110,SAA,50,5,3,20,60,2,1530,"0,00797653198"
2111,HS,50,5,3,20,60,2,1285,"0,00598502159"
2112,RS,50,5,3,20,60,2,5528,"0,03387308121"
2113,SAA,50,5,3,20,60,2,2216,"0,01296615601"
2114,HS,50,5,3,20,60,2,1712,"0,00694775581"
2115,RS,50,5,3,20,60,2,5109,"0,02892804146"
2116,SAA,50,5,3,20,60,2,2037,"0,01392698288"
2117,HS,50,5,3,20,60,2,1477,"0,00498604774"
2118,RS,50,5,3,20,60,2,4974,"0,05286240578"
2119,SAA,50,5,3,20,60,2,1135,"0,00602173805"
2120,HS,50,5,3,20,60,2,797,"0,00997257233"
2121,RS,50,5,3,20,60,2,2477,"0,02792358398"
2122,SAA,50,5,3,20,60,2,1536,"0,00598430634"
2123,HS,50,5,3,20,60,2,1120,"0,00598692894"
2124,RS,50,5,3,20,60,2,6785,"0,04188632965"
2125,SAA,50,5,3,20,60,2,2010,"0,01196861267"
2126,HS,50,5,3,20,60,2,1579,"0,00698161125"
2127,RS,50,5,3,20,60,2,4653,"0,02397632599"
2128,SAA,50,5,3,20,60,2,1956,"0,01392674446"
2129,HS,50,5,3,20,60,2,1577,"0,00498652458"
2130,RS,50,5,3,20,60,2,4686,"0,03091931343"
2131,SAA,50,5,3,20,80,1,1917,"0,00797843933"
2132,HS,50,5,3,20,80,1,1766,"0,00997400284"
2133,RS,50,5,3,20,80,1,12246,"0,07978582382"
2134,SAA,50,5,3,20,80,1,2957,"0,0229434967"
2135,HS,50,5,3,20,80,1,2476,"0,00897526741"
2136,RS,50,5,3,20,80,1,11091,"0,05784487724"
2137,SAA,50,5,3,20,80,1,2374,"0,01097249985"
2138,HS,50,5,3,20,80,1,2172,"0,00997042656"
2139,RS,50,5,3,20,80,1,5308,"0,0328745842"
2140,SAA,50,5,3,20,80,1,2510,"0,01196956635"
2141,HS,50,5,3,20,80,1,2073,"0,00801324844"
2142,RS,50,5,3,20,80,1,18615,"0,09973287582"
2143,SAA,50,5,3,20,80,1,2079,"0,00901508331"
2144,HS,50,5,3,20,80,1,1908,"0,00694704056"
2145,RS,50,5,3,20,80,1,4433,"0,0259308815"
2146,SAA,50,5,3,20,80,1,2471,"0,00897598267"
2147,HS,50,5,3,20,80,1,2253,"0,00598526001"
2148,RS,50,5,3,20,80,1,8443,"0,0528588295"
2149,SAA,50,5,3,20,80,1,2379,"0,00798106194"
2150,HS,50,5,3,20,80,1,2218,"0,00897598267"
2151,RS,50,5,3,20,80,1,6266,"0,04488015175"
2152,SAA,50,5,3,20,80,1,2383,"0,00797724724"
2153,HS,50,5,3,20,80,1,2245,"0,01196837425"
2154,RS,50,5,3,20,80,1,9024,"0,06777858734"
2155,SAA,50,5,3,20,80,1,2116,"0,01396393776"
2156,HS,50,5,3,20,80,1,1814,"0,00797820091"
2157,RS,50,5,3,20,80,1,4079,"0,021941185"
2158,SAA,50,5,3,20,80,1,2170,"0,01296448708"
2159,HS,50,5,3,20,80,1,1868,"0,00797867775"
2160,RS,50,5,3,20,80,1,6470,"0,03886079788"
2161,SAA,50,5,3,20,80,2,2169,"0,01595854759"
2162,HS,50,5,3,20,80,2,1826,"0,00598454475"
2163,RS,50,5,3,20,80,2,3807,"0,02196907997"
2164,SAA,50,5,3,20,80,2,1819,"0,01100873947"
2165,HS,50,5,3,20,80,2,1497,"0,00598502159"
2166,RS,50,5,3,20,80,2,6293,"0,04285144806"
2167,SAA,50,5,3,20,80,2,1984,"0,01197004318"
2168,HS,50,5,3,20,80,2,1590,"0,00498723984"
2169,RS,50,5,3,20,80,2,6137,"0,03789806366"
2170,SAA,50,5,3,20,80,2,1876,"0,01096987724"
2171,HS,50,5,3,20,80,2,1699,"0,00498604774"
2172,RS,50,5,3,20,80,2,4870,"0,03391289711"
2173,SAA,50,5,3,20,80,2,2492,"0,01396942139"
2174,HS,50,5,3,20,80,2,2197,"0,00698161125"
2175,RS,50,5,3,20,80,2,8288,"0,04587602615"
2176,SAA,50,5,3,20,80,2,2282,"0,00996994972"
2177,HS,50,5,3,20,80,2,2044,"0,00797843933"
2178,RS,50,5,3,20,80,2,4767,"0,03091549873"
2179,SAA,50,5,3,20,80,2,1744,"0,01093506813"
2180,HS,50,5,3,20,80,2,1502,"0,00598478317"
2181,RS,50,5,3,20,80,2,5403,"0,03191685677"
2182,SAA,50,5,3,20,80,2,2600,"0,01197195053"
2183,HS,50,5,3,20,80,2,2229,"0,01196789742"
2184,RS,50,5,3,20,80,2,7269,"0,04088878632"
2185,SAA,50,5,3,20,80,2,2946,"0,01299929619"
2186,HS,50,5,3,20,80,2,2633,"0,0090136528"
2187,RS,50,5,3,20,80,2,11978,"0,07081365585"
2188,SAA,50,5,3,20,80,2,2284,"0,00797843933"
2189,HS,50,5,3,20,80,2,2042,"0,00598216057"
2190,RS,50,5,3,20,80,2,8198,"0,05086302757"
2191,SAA,50,10,3,10,0,2,106,"0,00099754333"
2192,HS,50,10,3,10,0,2,52,"0,00099635124"
2193,RS,50,10,3,10,0,2,52,0
2194,SAA,50,10,3,10,0,2,139,"0,00300049782"
2195,HS,50,10,3,10,0,2,52,0
2196,RS,50,10,3,10,0,2,52,0
2197,SAA,50,10,3,10,0,2,100,"0,00099873543"
2198,HS,50,10,3,10,0,2,52,0
2199,RS,50,10,3,10,0,2,52,0
2200,SAA,50,10,3,10,0,2,123,"0,00099539757"
2201,HS,50,10,3,10,0,2,52,"0,00099921227"
2202,RS,50,10,3,10,0,2,52,0
2203,SAA,50,10,3,10,0,2,129,"0,00099754333"
2204,HS,50,10,3,10,0,2,52,"0,00102543831"
2205,RS,50,10,3,10,0,2,52,0
2206,SAA,50,10,3,10,0,2,116,"0,00099730492"
2207,HS,50,10,3,10,0,2,52,"0,00099802017"
2208,RS,50,10,3,10,0,2,52,0
2209,SAA,50,10,3,10,0,2,117,"0,00099682808"
2210,HS,50,10,3,10,0,2,52,"0,00100159645"
2211,RS,50,10,3,10,0,2,52,0
2212,SAA,50,10,3,10,0,2,119,"0,00099611282"
2213,HS,50,10,3,10,0,2,52,"0,00099754333"
2214,RS,50,10,3,10,0,2,52,"0,00099658966"
2215,SAA,50,10,3,10,0,2,114,"0,00099754333"
2216,HS,50,10,3,10,0,2,52,0
2217,RS,50,10,3,10,0,2,52,0
2218,SAA,50,10,3,10,0,2,136,"0,00099563599"
2219,HS,50,10,3,10,0,2,52,0
2220,RS,50,10,3,10,0,2,52,0
2221,SAA,50,10,3,10,100,1,2859,"0,00797843933"
2222,HS,50,10,3,10,100,1,2750,"0,00797867775"
2223,RS,50,10,3,10,100,1,18131,"0,1166880131"
2224,SAA,50,10,3,10,100,1,2879,"0,00801801682"
2225,HS,50,10,3,10,100,1,2747,"0,0079433918"
2226,RS,50,10,3,10,100,1,27020,"0,1486024857"
2227,SAA,50,10,3,10,100,1,2856,"0,01296520233"
2228,HS,50,10,3,10,100,1,2773,"0,01097035408"
2229,RS,50,10,3,10,100,1,10744,"0,06685805321"
2230,SAA,50,10,3,10,100,1,2959,"0,01200485229"
2231,HS,50,10,3,10,100,1,2841,"0,01097154617"
2232,RS,50,10,3,10,100,1,17701,"0,1127352715"
2233,SAA,50,10,3,10,100,1,2777,"0,00901603699"
2234,HS,50,10,3,10,100,1,2673,"0,00698256493"
2235,RS,50,10,3,10,100,1,17170,"0,1087093353"
2236,SAA,50,10,3,10,100,1,2888,"0,00797748566"
2237,HS,50,10,3,10,100,1,2777,"0,00598573685"
2238,RS,50,10,3,10,100,1,21258,"0,1216742992"
2239,SAA,50,10,3,10,100,1,2904,"0,0139644146"
2240,HS,50,10,3,10,100,1,2784,"0,00993609428"
2241,RS,50,10,3,10,100,1,21857,"0,1326429844"
2242,SAA,50,10,3,10,100,1,2841,"0,00897574425"
2243,HS,50,10,3,10,100,1,2717,"0,00893974304"
2244,RS,50,10,3,10,100,1,22906,"0,1256630421"
2245,SAA,50,10,3,10,100,1,2883,"0,011967659"
2246,HS,50,10,3,10,100,1,2774,"0,01097011566"
2247,RS,50,10,3,10,100,1,13798,"0,09175443649"
2248,SAA,50,10,3,10,100,1,3161,"0,01495981216"
2249,HS,50,10,3,10,100,1,3057,"0,00798010826"
2250,RS,50,10,3,10,100,1,22534,"0,1316847801"
2251,SAA,50,10,3,10,100,2,2951,"0,01097178459"
2252,HS,50,10,3,10,100,2,2835,"0,00901317596"
2253,RS,50,10,3,10,100,2,24211,"0,1426217556"
